UserCode,YearFall,p1.1.10851,p1.1.10836,p1.2.10614,p1.2.10801,p1.2.10479,p1.2.10887,p1.2.10183,p1.2.10715,p1.2.10478,p1.3.10613,p1.3.10385,p1.3.10431,p1.3.10914,p1.4.10768,p1.4.10712,p1.5.10260,p1.5.10952,p1.6.10298,p1.6.10294,p1.6.10292,p1.6.10295,p1.6.10296,p1.7.10384,p1.7.10953,p1.7.10911,p1.7.10912,p1.7.10642,p1.8.10615,p1.8.10977,p1.8.10623,p2.1.10549,p2.1.10398,p2.1.10862,p2.1.10954,p2.1.10787,p2.1.10716,p2.1.10627,p2.1.10731,p2.1.10788,p2.1.10789,p2.2.10732,p2.2.10733,p2.2.10868,p2.2.10869,p2.2.10156,p2.3.10195,p2.3.10122,p2.3.10842,p2.3.10718,p2.3.10193,p2.4.10201,p2.4.10202,p2.4.10203,p2.4.10204,p2.4.10210,p2.4.10205,p2.5.10290,p2.5.10889,p2.6.10777,p2.5.10776,p2.5.10778,p2.6.10631,p2.6.10633,p2.6.10632,p2.7.10533,p2.5.10704,p2.7.10422,p2.7.10534,p2.7.10761,p2.7.10377,p2.7.10423,p2.7.10501,p2.7.10502,p3.1.10926,p3.1.10332,p3.1.10146,p3.1.10556,p3.1.10945,p3.2.10161,p3.2.10165,p3.2.10166,p3.2.10163,p3.2.10164,p3.3.10174,p3.3.10175,p3.3.10173,p3.3.10176,p3.3.10177,p3.3.10172,p3.4.10271,p3.4.10255,p3.4.10256,p3.4.10259,p3.5.10257,p3.5.10270,p3.5.10273,p3.6.10992,p3.6.10991,p3.6.10994,p3.6.10996,p3.6.10997,p3.6.10814,p3.7.10783,p3.7.10511,p3.7.10839,p3.7.10769,p3.7.10770,p3.7.10771,p3.8.10350,p3.8.10351,p3.8.10352,p4.1.10206,p4.1.10215,p4.1.10207,p4.1.10208,p4.1.10209,p4.1.10216,p4.1.10217,p4.1.10219,p4.2.10680,p4.2.10681,p4.2.10682,p4.2.10683,p4.2.10685,p4.2.10686,p4.3.10551,p4.3.10499,p4.3.10498,p4.3.10554,p4.3.10559,p4.3.10553,p4.4.10597,p4.4.10595,p4.5.10442,p4.5.10441,p4.6.10232,p4.6.10233,p4.7.10671,p4.7.10672,p4.7.10677,p4.7.10673,p4.8.10426,p4.8.10343,Prob_Set1,Test1,Prob_Set2,Test2,Prob_Set3,Test3,Prob_Set4,Test4,Final_E.1am
3426557124821000,2020,3,1,2,1,1.0,5,2,1,1,4,3,2,5,4,1,4,1,2.0,3.0,1.0,1.0,4.0,3,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,2.5,2.0,3.0,23.0,54,13.0,42.0,27.0,48.0,,,
1982107296419690,2020,1,1,1,2,1.0,3,3,2,1,3,3,3,5,1,1,1,2,4.0,4.0,1.0,2.0,5.0,2,3.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,5.0,4.0,1.0,5.0,1.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,4.0,4.0,3.0,1.0,3.0,29.0,84,30.0,61.0,29.0,65.0,30.0,65.0,
3318857339045150,2020,1,1,1,1,1.0,1,1,1,1,1,2,1,1,1,1,3,2,4.0,4.0,3.0,4.0,1.0,1,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,29.0,79,30.0,59.0,22.0,43.0,29.0,,
5550378594802630,2020,1,1,3,4,1.0,1,1,1,3,2,2,4,1,1,1,1,2,4.0,5.0,2.0,1.0,1.0,1,5.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,5.0,3.0,1.0,3.0,5.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,5.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,4.0,1.0,3.0,5.0,4.0,1.0,1.0,4.0,3.0,2.5,3.0,2.0,29.0,87,25.0,71.0,27.5,78.0,30.0,57.0,
2106533576813490,2020,1,1,2,1,1.0,3,3,2,1,1,3,3,2,1,4,1,2,3.0,5.0,5.0,1.0,5.0,1,2.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,5.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,3.0,4.0,23.5,74,30.0,58.0,19.0,73.0,30.0,57.0,
7203994835798300,2020,4,1,1,2,1.0,4,2,2,1,1,4,4,3,3,2,4,5,1.0,4.0,3.0,1.0,5.0,1,2.0,3.0,2.0,5.0,1.0,2.0,5.0,4.0,2.0,1.0,4.0,2.0,5.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,2.0,5.0,1.0,4.0,2.0,5.0,1.0,3.0,1.0,1.0,5.0,5.0,1.0,4.0,5.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,2.5,2.0,3.0,20.0,63,21.0,59.0,,,,,
3845213367855740,2020,1,1,1,1,1.0,1,3,1,1,3,2,2,4,1,1,1,3,3.0,4.0,3.0,1.0,4.0,2,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.5,1.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,2.5,2.0,3.0,21.0,49,26.5,61.0,,,,,
6710885005995520,2020,3,1,2,3,1.0,4,1,2,2,1,3,2,5,1,2,1,2,1.0,4.0,2.0,2.0,5.0,4,1.0,3.0,2.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,5.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,5.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,30.0,59,19.5,49.0,30.0,60.0,29.0,48.0,
6622123492916710,2020,2,1,1,3,1.0,5,1,1,1,1,4,3,5,2,1,3,2,4.0,5.0,4.0,2.0,1.0,1,4.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,5.0,5.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,5.0,1.0,5.0,3.0,1.0,3.0,4.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,4.0,25.0,80,28.5,48.0,30.0,57.0,30.0,43.0,
4661324366465300,2020,1,1,1,3,1.0,5,3,1,1,2,4,1,3,1,1,3,4,4.0,2.0,4.0,2.0,5.0,2,3.0,4.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,21.0,62,28.0,45.0,20.0,46.0,29.0,30.0,
1825367822827840,2020,3,1,3,2,1.0,4,2,1,2,5,3,1,1,3,1,4,2,4.0,3.0,4.0,1.0,4.0,2,4.0,3.0,2.0,5.0,1.0,3.0,2.0,5.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,3.0,2.0,5.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,1.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,5.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,5.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,2.0,23.0,58,30.0,51.0,17.0,50.0,28.0,56.0,
6556066822019040,2020,2,2,1,2,1.0,5,1,4,1,1,1,4,5,2,1,1,4,3.0,5.0,5.0,1.0,4.0,3,3.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,3.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,5.0,1.0,5.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,5.0,3.0,4.0,1.0,2.0,1.0,5.0,4.0,1.0,2.0,2.0,5.0,4.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,1.0,3.0,5.0,2.0,2.0,4.0,1.0,3.0,3.0,5.0,1.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,2.0,2.0,4.0,5.0,1.0,2.0,5.0,3.0,2.0,1.0,3.0,30.0,62,16.5,52.0,12.5,50.0,21.0,28.0,
1711895806283180,2020,1,1,1,1,1.0,4,1,3,1,4,1,2,4,1,5,1,1,3.0,5.0,5.0,1.0,5.0,5,4.0,1.0,2.0,1.0,1.0,3.0,5.0,5.0,4.0,1.0,3.0,1.0,4.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,5.0,3.0,4.0,5.0,1.0,4.0,5.0,2.0,3.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0,4.0,1.0,5.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,4.0,5.0,5.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,4.0,4.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,5.0,4.0,3.0,3.0,2.0,30.0,75,28.0,37.0,17.0,43.0,29.0,39.0,
9458005239806560,2020,1,1,1,3,1.0,5,2,1,1,2,1,1,3,2,1,2,2,2.0,5.0,1.0,2.0,4.0,1,2.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,5.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,5.0,5.0,3.0,1.0,2.0,5.0,2.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,2.5,4.0,2.0,16.0,70,22.0,53.0,14.0,54.0,23.0,25.0,
8914380069754480,2020,1,1,2,3,1.0,4,2,1,1,1,3,3,4,1,1,2,1,1.0,3.0,3.0,1.0,5.0,1,1.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,4.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,5.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,5.0,1.0,4.0,1.0,5.0,2.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,26.5,65,27.0,66.0,30.0,67.0,28.0,49.0,
6187157220271670,2020,1,1,1,1,1.0,1,1,1,1,1,3,1,4,3,1,1,1,1.0,1.0,4.0,3.0,5.0,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,5.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,4.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,2.5,1.0,1.0,20.5,72,0.0,88.0,18.0,68.0,24.0,56.0,
3921383542740470,2020,1,1,4,1,1.0,4,4,4,1,2,3,1,2,1,1,2,3,3.0,3.0,4.0,3.0,4.0,5,3.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,5.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,27.0,58,8.0,54.0,13.0,48.0,20.0,13.0,
6825198280100470,2020,1,1,4,4,1.0,1,2,1,1,1,2,1,3,1,1,1,1,2.0,5.0,4.0,1.0,4.0,1,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,28.5,92,21.0,93.0,25.5,94.0,30.0,68.0,
1958292918084530,2020,1,1,1,2,1.0,1,1,1,1,1,1,1,2,3,1,1,1,3.0,3.0,3.0,1.0,4.0,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,30.0,90,21.0,92.0,30.0,80.0,30.0,91.0,
1067487170220400,2020,1,1,1,1,1.0,2,1,2,1,2,2,4,2,1,1,3,3,3.0,4.0,5.0,3.0,4.0,1,4.0,4.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,5.0,5.0,1.0,4.0,2.0,1.0,5.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,5.0,4.0,1.0,3.0,4.0,25.5,86,24.0,80.0,17.0,81.0,27.0,80.0,
9332520431340780,2020,1,1,1,4,1.0,4,3,1,1,2,2,3,5,5,1,2,1,2.0,2.0,4.0,2.0,5.0,5,4.0,1.0,2.0,3.0,1.0,3.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,1.0,1.0,3.0,5.0,3.0,5.0,1.0,5.0,2.0,4.0,1.0,4.0,5.0,1.0,1.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,1.0,5.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,5.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,2.5,2.0,3.0,20.0,71,17.0,55.0,23.5,38.0,,,
4376186483241620,2020,1,1,5,2,1.0,1,1,2,1,2,1,1,2,3,1,2,1,4.0,3.0,2.0,2.0,5.0,1,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,1.0,5.0,4.0,1.0,5.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,5.0,5.0,2.0,4.0,1.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,5.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,28.0,68,26.0,60.0,30.0,76.0,30.0,76.0,
